 -a, -um",adjective,"nearest, next",2.1,2.1,N/A,4,N/A
 -avi, -atum",verb,"(with dat. or ad + acc.) to approach; come near to, draw near (space/time)",1.3,2.1,N/A,1,N/A
"vestis, -is (f.)",noun,"clothes, clothing, attire",5.6,5.6,N/A,1,413
"vetus, -eris",adjective,"old, aged, advanced in years",4.4,4.4,N/A,2,295
"vexo, -are, -avi, -atum",verb,"to shake, jolt, toss violently; to annoy, trouble, disturb, vex",5.3,N/A,N/A,0,N/A
"via, -ae (f.)",noun,"way, highway, road, path, street",2.4,2.4,N/A,2,196
"victor, -oris (m.)",noun,"conqueror, vanquisher, victor",5.4,5.5,N/A,1,340
"victoria, -ae (f.)",noun,victory,5.3,N/A,N/A,0,750
"video, -ere, vidi, visum",verb,"to see, discern, perceive; (in passive) to seem",1.1,2.1,N/A,23,31
"villa, -ae (f.)",noun,"farm, country home, estate; large country residence",5.4,N/A,N/A,0,N/A
"vinco, -ere, vici, victum",verb,"to conquer, defeat, be victorious, win, succeed",1.3,2.1,N/A,6,101
"vinculum or vinclum, -i (n.)",noun,"bond, fastening, band, rope, chain, cord, tie",3.1,3.1,N/A,5,594
"vinum, -i (n.)",noun,wine,1.2,N/A,N/A,0,640
"vir, viri (m.)",noun,"male person, adult male, man",1.2,2.1,N/A,12,85
"virgo, -inis (f.)",noun,"maid, maiden, virgin, young woman, girl",5.4,5.4,N/A,6,418
"virtus, -utis (f.)",noun,"manliness, manhood, strength, vigor, bravery, courage, excellence",5.6,5.6,N/A,1,111
"vis, vis (f.)",noun,"strength, force, vigor, power, energy, virtue",3.6,3.6,6.2,5,115
"visito, -are, -avi, -atum",verb,"to visit, go to see; look at",5.4,N/A,N/A,0,N/A
"vita, -ae (f.)",noun,life,1.2,3.5,N/A,3,87
"vitium, -i (n.)",noun,"fault, defect, blemish, imperfection, vice",5.1,N/A,N/A,0,326
"vitupero, -are, -avi, -atum",verb,"to find fault with, blame, reproach, disparage, scold, censure",5.6,N/A,N/A,0,N/A
"vivo, -ere, vixi, victum",verb,"to live, be alive, have life",1.3,2.1,N/A,3,156
"vivus, -a, -um",adjective,"alive, fresh; living",5.6,N/A,N/A,0,N/A
"voco, -are, -avi, -atum",verb,"to call, summon, invoke, call together, convoke",2.3,2.3,N/A,6,158
"volo, -are, -avi, -atum",verb,to fly,5.1,5.1,N/A,3,N/A
"volo, velle, volui",verb,"to will, wish, want, purpose, be minded, determine",1.2,2.1,N/A,7,66
"voluptas, -atis (f.)",noun,"satisfaction, enjoyment, pleasure, delight",3.6,3.6,N/A,1,378
"volvo, -ere, volvi, volutum",verb,"to cause to revolve, roll, turn about, turn round",4.4,4.4,N/A,4,N/A
"vos, vestrum/vestri, vobis, vos, vobis",pronoun,you (pl.),2.3,2.3,N/A,1,130
"votum, -i (n.)",noun,"promise to a god, solemn pledge, vow",5.1,N/A,N/A,0,334
"vox, vocis (f.)",noun,"voice, sound, tone, utterance, cry, call",2.4,2.4,N/A,9,169
"vulnero (volnero), -are, -avi, -atum",verb,"to wound, harm, pain, distress; damage",6.2,N/A,N/A,0,N/A
"vulnus (volnus), -eris (n.)",noun,wound,5.3,5.3,N/A,4,327
"vultus (voltus), -us (m.)",noun,"countenance, features, expression, aspect; face",5.3,5.3,N/A,3,209
"—, sui, sibi, se, se",pronoun,"himself, herself, itself, themselves",1.1,2.1,5.6,22,17
-ne,enclitic,added in a direct question as a question mark to the first or principal word of the clause,3.6,N/A,N/A,0,238
-que,enclitic,"and (affixed to a word and joining it with a preceding word), both...and (-que...-que)",1.1,N/A,N/A,0,4
-ve,enclitic,"or, or if you will, or as you please",3.4,N/A,N/A,0,307
ad,preposition,"(with acc.) to, toward",1.1,2.2,N/A,24,14
adhuc,adverb,"until now, heretofore, as yet, still, to this point, to this place",1.3,2.2,5.6,8,379
an,conjunction,"or, or whether",1.3,2.1,6.1,6,94
ante,preposition/ adverb,"(with acc.) (of space) before, in front, forwards; (of time) before, previously",3.4,3.5,N/A,6,112
antea,adverb,"before, before this; formerly, previously, in the past",4.1,N/A,N/A,0,N/A
apud,preposition,"(with acc.) with, among, at, by, near, at the house of",1.1,2.2,N/A,2,205
aut,conjunction,or (introducing an antithesis to what precedes); either…or (aut…aut),1.1,2.1,5.6,29,24
autem,conjunction,"but, on the other hand, on the contrary, however",3.4,3.5,N/A,2,123
bene,adverb,well,2.4,2.4,N/A,2,235
circum,preposition,"(with acc.) around, about, all around",4.4,4.4,N/A,4,N/A
clam,adverb,"secretly; without knowledge of, unknown to",4.6,N/A,N/A,0,N/A
contra,adjective/adverb,"in opposition, opposite, face to face; in turn, in return, back, on the other hand, likewise (with acc.)",2.4,2.4,N/A,4,271
cotidie,adverb,"daily, every day; day by day; usually, ordinarily, commonly",3.6,3.6,N/A,1,N/A
cras,adverb,"tomorrow; after today; hereafter, in the future",3.6,N/A,N/A,0,N/A
cum,conjunction,"when, while, since, although",1.1,2.1,5.6,15,10
cum,preposition,"(with abl.) with, together, along with",1.1,2.4,N/A,5,10
cur,adverb,why? wherefore? for what reason?,5.1,N/A,N/A,0,404
de,preposition,"(with abl.) from, away from, down from, out of, about",1.2,2.2,N/A,16,46
deinde or dein,adverb,"then, next, thereafter, afterward",1.3,2.1,6.1,6,150
denique,adverb,"finally, in the end; and then",5.6,5.6,N/A,2,796
diu,adverb,"a long time, long while, long, for a long time",3.1,3.2,N/A,2,361
dum,conjunction,"while, a while, now, yet; so long as, provided that, if only; until, until that",2.4,2.4,6.1,6,103
ecce,interjection,lo! see! behold! there! look!,2.3,2.3,N/A,3,643
enim,conjunction,"for, for instance, namely, that is to say, I mean, in fact",1.2,2.1,5.6,16,57
eo,adverb,"there, in that place; to there; therefore, for that reason",3.6,3.6,N/A,1,470
equidem,adverb,"truly, indeed, certainly, by all means, of course, to be sure",2.1,2.1,6.1,6,N/A
ergo,conjunction,"consequently; therefore, then, so then; because of (with gen.)",1.1,2.2,N/A,2,134
et,conjunction,"and; also, too, besides, likewise, as well, even; both…and (et…et)",1.1,2.1,N/A,184,1
etiam,conjunction,"now too, yet, as yet, even yet, still, even now",1.2,2.1,5.6,20,67
extra,adverb,"outside of, beyond, without, beside; except",5.6,N/A,N/A,0,N/A
fortasse,adverb,"perhaps, possibly; it may be",3.4,N/A,N/A,0,833
forte,adverb,"by chance, by accident",2.1,2.1,N/A,3,579
frustra,adverb,"in vain; for nothing, to no purpose",3.4,N/A,N/A,0,694
haud or haut,adverb,"not, not at all, by no means",5.4,5.5,N/A,1,226
heri,adverb,yesterday,4.1,N/A,N/A,0,N/A
hic,adverb,"here, in this place",1.2,4.4,6.2,4,80
hinc,adverb,"from this place, hence",4.4,4.4,6.2,4,N/A
hodie,adverb,"today, nowadays; at the present time",4.1,N/A,N/A,0,981
huc,adverb,"to this place, hither",1.1,2.2,N/A,2,368
iam,adverb,"at the moment, at the present moment, now, already, at this time, just now, at present",1.1,2.1,5.6,34,34
ibi,adverb,"in that place, there; on the spot, then, thereupon",2.1,2.1,6.1,5,619
igitur,conjunction,"then, therefore, thereupon, accordingly, consequently",3.1,3.1,N/A,1,313
illic,adverb,"in that place, yonder, there",1.2,2.2,N/A,1,396
in,preposition,"(with abl.) in, on; (with acc.) into, to, onto, against",1.1,2.1,N/A,68,5
inde,adverb,"from that place, from there, thence",3.1,3.1,N/A,2,328
inter,preposition,"(with acc.) between, among",1.2,3.5,N/A,9,64
interdum,adverb,"sometimes, occasionally, now and then, meanwhile",5.4,5.5,N/A,1,N/A
interea,adverb,"meanwhile, in the meantime",2.1,2.1,N/A,3,N/A
interim,adverb,"meanwhile, in the meantime",1.4,2.2,6.2,3,693
intra,preposition,"(with acc.) (of space) within, inside, on the inside; (of time) during; fewer than",1.3,2.2,N/A,1,704
ita,adverb,"in this manner, in such a way, so, thus, accordingly, as has been said",1.3,2.1,6.1,6,120
itaque,conjunction,"and so, and thus, and accordingly",3.4,3.5,N/A,1,208
iterum,adverb,"again, a second time, once more, anew",1.2,2.2,N/A,3,758
iuxta,preposition,"(with acc.) near, close to, next to; on par with, like",5.3,5.3,N/A,1,N/A
longe,adverb,"a long way off, far, far off, at a distance",2.4,2.4,N/A,5,400
magis,adverb,"more, in a higher degree, more completely",1.3,2.1,N/A,10,90
mane,adverb,in the morning; early in the morning,4.1,N/A,N/A,0,N/A
maxime or maxume,adverb,"in the highest degree, especially, exceedingly, very",2.1,2.1,N/A,4,N/A
mille (pl. milia or millia) or M (n.),noun,"a thousand, ten hundred",3.4,3.4,N/A,2,247
minus,adverb,less,2.3,2.3,N/A,4,N/A
modo,adverb,"only, merely, solely, simply, but, no more than",1.3,2.1,N/A,1,152
mox,adverb,"soon, directly, presently, then",1.4,2.1,6.1,6,469
multum,adverb,"much, very much, greatly",2.1,2.1,N/A,3,N/A
nam or namque,conjunction,"for, you see",1.2,2.1,5.6,11,61
ne,adverb/ conjunction,"no, not, (+ quidem) not even, that not, lest, so that not",1.2,2.3,5.6,15,47
nec or neque,conjunction,"and not, also not, nor; neither...nor (nec/neque...nec/ neque)",1.1,2.1,N/A,24,19
necesse,adjective,"necessary, essential; unavoidable, compulsory, inevitable; true",5.3,N/A,N/A,0,773
ni,adverb/ conjunction,"not; if not, unless",1.3,N/A,N/A,0,100
nihil or nil,pronoun,nothing,1.2,2.2,N/A,5,55
nisi,conjunction,"if not, unless, except",1.3,2.1,N/A,4,100
non,adverb,"not, by no means, not at all",1.1,2.1,N/A,37,6
nondum,adverb,not yet,1.4,2.1,N/A,1,436
nonne,adverb,"...right?, ...correct?, ...yes? [indicates a question that expects a “yes” answer]",5.6,N/A,N/A,0,N/A
num,adverb,"if, whether; now; surely not? [indicates a question that expects a “no” answer]",6.1,N/A,N/A,0,924
numquam,adverb,"at no time, never",3.6,3.6,N/A,3,251
nunc,adverb,"now, at present, at this time",1.2,2.2,N/A,17,50
o,interjection,O! oh!,4.4,4.5,N/A,6,N/A
ob,preposition,"(with acc.) on account of, for, because of, by reason of, for the sake of",2.1,4.4,N/A,2,449
olim,adverb,"formerly; once, once upon a time; in the future",4.4,4.4,N/A,1,574
paene,adverb,"nearly, almost; mostly",3.4,N/A,N/A,0,944
pariter,adverb,"equally, in an equal degree, in like manner, as well, as much, alike",4.6,4.6,N/A,3,N/A
parum,adverb,"too little, not enough, insufficiently",2.4,2.4,N/A,1,204
per,preposition,"(with acc.) through, across, along, among",1.1,2.2,N/A,36,30
post,preposition/ adverb,"(with acc.) (of space) behind, after; (of time) behind, afterward, after, later",2.4,2.4,N/A,4,164
postea,adverb,afterward,1.3,2.1,N/A,2,964
postquam or post quam,adverb,"after that, after, as soon as, when",3.1,3.2,N/A,2,384
primum,adverb,"at first, first, in the first place, in the beginning",4.6,4.6,N/A,3,252
prius,adverb,"sooner, first, previously",5.4,N/A,N/A,0,484
priusquam or prius quam,adverb,"before that, before; sooner, rather",5.4,N/A,N/A,0,484
pro,preposition,"(with abl.) before, in front of, for",3.4,3.5,N/A,8,128
procul,adverb,"in the distance, at a distance, away, apart, far, far off",1.4,2.1,N/A,2,397
prope,preposition,"(with acc.) near, near to",3.6,N/A,N/A,0,189
propius,adverb,"more nearly, more closely, nearer, closer",2.1,2.1,N/A,3,N/A
propter,preposition,"(with acc.) near, close to; because of, on account of",1.3,2.2,6.2,3,560
qua,adverb,"on which side, at which place, in what direction, where, by what way",3.1,3.2,N/A,2,336
quam,adverb,"in what manner, how greatly, how, how much; as, than; after than, earlier than",1.1,2.1,5.6,8,29
quamquam,conjunction,"though, although, albeit, notwithstanding that",2.1,2.1,6.1,7,644
quamvis,adverb/ conjunction,"as you will, as much as you will, however much, as much as possible, very much, extremely",1.4,2.1,N/A,2,489
quando,adverb/ conjunction,"when, since, because",3.4,N/A,N/A,0,621
quasi,adverb,"as if, just as if, as though",2.1,2.1,N/A,8,938
quater,adverb,four times,4.4,4.5,N/A,3,N/A
quia,conjunction,"because, since",1.3,2.1,6.1,6,132
quidem,adverb,"assuredly, certainly, in fact, indeed",1.4,2.2,5.6,9,136
quin,conjunction,"why not; but, indeed, really, in fact",5.1,5.2,N/A,1,456
quippe,adverb/ conjunction,"of course, as you see, obviously, as one might expect, naturally, by all means",5.4,N/A,N/A,0,499
quo,adverb,"to where, in where, where; for which reason, to what end, why, in order that, so that",1.4,2.1,N/A,2,305
quod,conjunction,"that, in that, because, but, though",2.4,2.4,6.1,5,N/A
quomodo,adverb,"how, in what way; just as",3.4,N/A,N/A,0,831
quoque,conjunction,"also, too",1.2,3.1,6.1,5,76
quot,adjective,"how many, as many as, as many...as (tot...quot)",4.1,N/A,N/A,0,N/A
rursus or rursum,adjective/adverb,"turned back, back, backwards; back again, again, once more",1.2,2.2,5.6,10,440
saepe,adverb,"often, oft, oftentimes, many times, frequently",3.4,3.5,N/A,3,145
satis or sat,adjective/adverb,"enough, sufficient, satisfactory, ample, adequate",5.1,N/A,N/A,0,341
sed,conjunction,"but, on the contrary, but also, but even, but in fact",1.1,2.1,N/A,20,20
semper,adverb,"ever, always, at all times, continually, perpetually, forever",1.3,2.1,N/A,1,149
si,conjunction,if,1.1,2.1,N/A,26,16
sic,adverb,"so, thus, in this manner, in such a manner, in the same way or manner, in like manner, likewise",1.2,4.4,N/A,6,79
simul,adverb,"at the same time, together, at once, simultaneously",3.6,3.6,N/A,3,274
sine,preposition,(with abl.) without,3.4,3.5,N/A,2,104
sive or seu,conjunction,or if,3.1,3.1,N/A,3,362
statim,adverb,"straightaway, at once, immediately, instantly",1.4,2.2,N/A,4,798
sub,preposition,"(with abl.) under, below, beneath, underneath, behind; (with acc.) under, below, beneath, up to, toward",2.1,2.2,N/A,12,118
subito,adverb,"suddenly, immediately, unexpectedly, at once",4.4,4.5,N/A,3,848
super,preposition,"(with acc. and abl.) above, on top, over",1.1,2.2,N/A,5,401
supra,adverb,"above, beyond; over; more than; in charge of, in authority over",5.4,5.4,N/A,1,588
tam,adverb,"in such a degree, as much, so, so much",1.3,5.1,N/A,2,96
tamen,adverb,"notwithstanding, nevertheless, for all that, however, yet, still",1.2,2.1,5.6,15,58
tamquam or tanquam,adverb,"as much as, so as, just as, like as, as if, so to speak",2.4,2.4,N/A,1,363
tandem,adverb,"at length, at last, in the end, finally",2.4,2.4,6.2,4,427
tantum modo,adverb,"only, merely",3.6,N/A,N/A,0,216
tantum,adverb,"so much, so greatly; only, merely, but",3.4,3.4,N/A,3,216
tot,pronoun,"so many, such a number of, as many...as (tot...quot)",2.1,4.4,6.1,6,259
trans,preposition,"(with acc.) across, over; beyond; on the other side",1.1,N/A,N/A,0,N/A
tum,adverb,"then, at that time, in those times",1.2,2.2,5.6,12,56
tunc,adverb,"then, at that time, just then, on that occasion",1.2,2.2,N/A,3,56
ubi,adverb,"in which place, in what place, where; when, whenever, as soon as, as",1.3,2.2,5.6,10,92
ubique,adverb,"anywhere, everywhere",3.1,3.1,N/A,1,N/A
umquam,adverb,"at any time, ever",4.6,4.6,N/A,2,482
unde,adverb,"from which place, from where, whence",1.4,2.1,N/A,2,300
ut or uti,adverb/ conjunction,"how, in what way; as, like; when; that, so that",1.1,2.1,5.6,38,15
vel,conjunction,or; either…or (vel…vel),3.4,3.4,6.1,6,141
velut or veluti,adverb,"even as, just as, like as, like",1.4,2.1,N/A,1,447
vero,adverb,"in truth, in fact, certainly, truly, to be sure, surely, assuredly",1.4,2.1,N/A,6,280
vix,adverb,"with difficulty, with much ado, hardly, scarcely, barely",2.4,2.4,N/A,2,352
